Company,Code,Industry,Year,Season,announce_day,EPS,PE,Divdend_Rate,TTM_PE,EPS_growth,Expeceted_Dividend_Rate
5305 敦南,5305,半導體,2013,4,2014-03-31,0.0,14.33,0.0154,13.5825,,0.017125
5305 敦南,5305,半導體,2014,1,2014-05-15,0.17,12.38,0.0138,13.3875,-6.666666666666667,0.016025000000000005
5305 敦南,5305,半導體,2014,2,2014-08-14,0.29,10.96,0.013500000000000002,12.834999999999997,0.7058823529411762,0.014825000000000005
5305 敦南,5305,半導體,2014,3,2014-11-14,0.55,9.97,0.013999999999999999,11.909999999999997,1.6190476190476195,0.014175000000000004
5305 敦南,5305,半導體,2014,4,2015-03-31,0.08,7.2,0.0446,10.127499999999998,inf,0.021475000000000005
5305 敦南,5305,半導體,2015,1,2015-05-15,0.37,8.99,0.0392,9.279999999999998,1.176470588235294,0.027825000000000003
5305 敦南,5305,半導體,2015,2,2015-08-14,1.25,11.2,0.0415,9.339999999999998,3.310344827586207,0.034825
5305 敦南,5305,半導體,2015,3,2015-11-14,0.03,11.69,0.0463,9.769999999999998,-0.9454545454545454,0.04290000000000001
5305 敦南,5305,半導體,2015,4,2016-03-31,-0.14,11.18,0.055999999999999994,10.764999999999997,-2.7500000000000004,0.045750000000000006
5305 敦南,5305,半導體,2016,1,2016-05-15,0.07,11.56,0.055,11.407499999999997,-0.8108108108108107,0.04970000000000001
5305 敦南,5305,半導體,2016,2,2016-08-14,0.5,7.8,0.0554,10.557499999999997,-0.6,0.05317500000000001
5305 敦南,5305,半導體,2016,3,2016-11-14,0.55,6.7,0.0507,9.309999999999999,17.333333333333336,0.054275000000000004
5305 敦南,5305,半導體,2016,4,2017-03-31,0.28,5.99,0.0508,8.0125,-3.0,0.05297500000000001
5305 敦南,5305,半導體,2017,1,2017-05-15,0.27,6.78,0.043,6.817499999999999,2.857142857142857,0.049975000000000006
5388 中磊,5388,通信網路業,2013,1,2013-05-15,0.6,9.96,0.063,,,
5388 中磊,5388,通信網路業,2013,2,2013-08-14,1.39,9.2,0.0692,,,
5388 中磊,5388,通信網路業,2013,3,2013-11-14,1.15,10.02,0.0634,,,
5388 中磊,5388,通信網路業,2013,4,2014-03-31,1.1,11.85,0.0562,10.2575,,0.06295
5388 中磊,5388,通信網路業,2014,1,2014-05-15,0.84,15.03,0.0384,11.525,0.4,0.0568
5388 中磊,5388,通信網路業,2014,2,2014-08-14,1.22,15.56,0.0353,13.115000000000002,-0.12230215827338126,0.04832500000000001
5388 中磊,5388,通信網路業,2014,3,2014-11-14,1.07,13.42,0.0407,13.965000000000003,-0.06956521739130422,0.04265000000000001
5388 中磊,5388,通信網路業,2014,4,2015-03-31,1.13,14.22,0.0418,14.557500000000003,0.027272727272727094,0.03905000000000001
5388 中磊,5388,通信網路業,2015,1,2015-05-15,0.73,13.94,0.0441,14.285000000000004,-0.13095238095238093,0.04047500000000001
5388 中磊,5388,通信網路業,2015,2,2015-08-14,1.43,11.88,0.0478,13.365000000000002,0.17213114754098358,0.043600000000000014
5388 中磊,5388,通信網路業,2015,3,2015-11-14,1.89,13.26,0.0354,13.325000000000003,0.7663551401869156,0.04227500000000001
5388 中磊,5388,通信網路業,2015,4,2016-03-31,1.56,13.28,0.0447,13.090000000000003,0.38053097345132764,0.043000000000000003
5388 中磊,5388,通信網路業,2016,1,2016-05-15,1.17,11.36,0.0471,12.445000000000004,0.6027397260273972,0.043750000000000004
5388 中磊,5388,通信網路業,2016,2,2016-08-14,1.43,9.97,0.0535,11.967500000000003,0.0,0.045175
5388 中磊,5388,通信網路業,2016,3,2016-11-14,1.72,10.47,0.051699999999999996,11.270000000000003,-0.08994708994708991,0.04925
5388 中磊,5388,通信網路業,2016,4,2017-03-31,1.71,10.41,0.0545,10.552500000000002,0.09615384615384609,0.0517
5388 中磊,5388,通信網路業,2017,1,2017-05-15,0.94,10.72,0.0553,10.392500000000002,-0.19658119658119658,0.05375
5434 崇越,5434,電子通路業,2013,1,2013-05-15,1.29,8.15,0.066,,,
5434 崇越,5434,電子通路業,2013,2,2013-08-14,1.5,7.68,0.0676,,,
5434 崇越,5434,電子通路業,2013,3,2013-11-14,1.3,7.78,0.0709,,,
5434 崇越,5434,電子通路業,2013,4,2014-03-31,1.16,9.3,0.0605,8.2275,,0.06625
5434 崇越,5434,電子通路業,2014,1,2014-05-15,1.15,9.41,0.060599999999999994,8.542499999999999,-0.10852713178294583,0.0649
5434 崇越,5434,電子通路業,2014,2,2014-08-14,1.41,9.54,0.0605,9.007499999999999,-0.06000000000000005,0.063125
5434 崇越,5434,電子通路業,2014,3,2014-11-14,1.55,8.69,0.06309999999999999,9.234999999999998,0.1923076923076923,0.06117499999999999
5434 崇越,5434,電子通路業,2014,4,2015-03-31,1.38,8.44,0.06559999999999999,9.019999999999996,0.1896551724137931,0.06244999999999999
5434 崇越,5434,電子通路業,2015,1,2015-05-15,1.38,8.58,0.059800000000000006,8.812499999999996,0.2,0.06225
5434 崇越,5434,電子通路業,2015,2,2015-08-14,1.49,7.82,0.0638,8.382499999999997,0.056737588652482324,0.06307499999999999
5434 崇越,5434,電子通路業,2015,3,2015-11-14,1.61,6.38,0.076,7.804999999999998,0.038709677419354875,0.0663
5434 崇越,5434,電子通路業,2015,4,2016-03-31,1.49,7.15,0.0717,7.482499999999998,0.07971014492753631,0.067825
5434 崇越,5434,電子通路業,2016,1,2016-05-15,1.76,7.61,0.06509999999999999,7.239999999999998,0.2753623188405798,0.06914999999999999
5434 崇越,5434,電子通路業,2016,2,2016-08-14,1.84,7.72,0.058600000000000006,7.214999999999998,0.23489932885906045,0.06785
5434 崇越,5434,電子通路業,2016,3,2016-11-14,1.84,9.91,0.045,8.097499999999998,0.14285714285714285,0.06009999999999999
5434 崇越,5434,電子通路業,2016,4,2017-03-31,1.88,9.47,0.0592,8.677499999999998,0.261744966442953,0.056975
5434 崇越,5434,電子通路業,2017,1,2017-05-15,1.53,11.21,0.050499999999999996,9.577499999999999,-0.13068181818181818,0.053325
5469 瀚宇博,5469,電子零組件,2013,1,2013-05-15,-0.1,8.34,0.0281,,,
5469 瀚宇博,5469,電子零組件,2013,2,2013-08-14,-0.29,176.58,0.029300000000000003,,,
5469 瀚宇博,5469,電子零組件,2013,3,2013-11-14,-0.17,,0.0329,,,
5469 瀚宇博,5469,電子零組件,2013,4,2014-03-31,0.01,241.44,0.0,,,0.022575
5469 瀚宇博,5469,電子零組件,2014,1,2014-05-15,0.05,46.21,0.0,,-1.5000000000000002,0.015550000000000001
5469 瀚宇博,5469,電子零組件,2014,2,2014-08-14,0.35,13.8,0.0,,-2.206896551724138,0.008225
5469 瀚宇博,5469,電子零組件,2014,3,2014-11-14,0.66,7.28,0.0,77.1825,-4.882352941176471,0.0
5469 瀚宇博,5469,電子零組件,2014,4,2015-03-31,0.5,7.4,0.044000000000000004,18.6725,49.0,0.011000000000000001
5469 瀚宇博,5469,電子零組件,2015,1,2015-05-15,-0.07,10.35,0.0405,9.707499999999998,-2.4,0.021125
5469 瀚宇博,5469,電子零組件,2015,2,2015-08-14,0.16,10.06,0.0565,8.772499999999997,-0.5428571428571428,0.035250000000000004
5469 瀚宇博,5469,電子零組件,2015,3,2015-11-14,0.61,9.86,0.0696,9.417499999999997,-0.07575757575757582,0.05265
5469 瀚宇博,5469,電子零組件,2015,4,2016-03-31,0.1,22.63,0.019,13.224999999999996,-0.8,0.0464
5469 瀚宇博,5469,電子零組件,2016,1,2016-05-15,0.06,10.85,0.019799999999999998,13.349999999999996,-1.857142857142857,0.04122499999999999
5469 瀚宇博,5469,電子零組件,2016,2,2016-08-14,0.37,6.66,0.0215,12.499999999999996,1.3125,0.03247499999999999
5469 瀚宇博,5469,電子零組件,2016,3,2016-11-14,0.91,5.71,0.0165,11.462499999999997,0.4918032786885247,0.019199999999999995
5469 瀚宇博,5469,電子零組件,2016,4,2017-03-31,0.76,5.18,0.0341,7.099999999999997,6.6,0.022974999999999992
5469 瀚宇博,5469,電子零組件,2017,1,2017-05-15,0.28,5.11,0.033,5.664999999999997,3.6666666666666674,0.026274999999999993
5471 松翰,5471,半導體,2013,1,2013-05-15,0.66,11.09,0.0694,,,
5471 松翰,5471,半導體,2013,2,2013-08-14,0.93,11.64,0.0697,,,
5471 松翰,5471,半導體,2013,3,2013-11-14,0.68,10.75,0.0768,,,
5471 松翰,5471,半導體,2013,4,2014-03-31,0.79,10.76,0.0753,11.06,,0.0728
5471 松翰,5471,半導體,2014,1,2014-05-15,0.7,13.43,0.0604,11.645,0.06060606060606049,0.07055
5471 松翰,5471,半導體,2014,2,2014-08-14,1.02,15.5,0.0527,12.61,0.09677419354838705,0.0663
5471 松翰,5471,半導體,2014,3,2014-11-14,0.78,12.21,0.0669,12.975,0.14705882352941171,0.063825
